signal_date,ticker,name,market,main_theme,specific_signal,trigger_type,confidence,watch_keywords,chart_score,entry_risk,rsi14,volume_ratio_20d,value_ratio_20d,distance_ma20_pct,upper_shadow_pct,close_position_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,close_on_signal_date,entry_price_next_open,exit_close_1d,exit_close_3d,exit_close_5d,exit_close_10d,return_1d,return_3d,return_5d,return_10d,max_gain_5d,max_drawdown_5d,max_gain_10d,max_drawdown_10d,strategy_eligible,exclusion_reasons,strategy_entry_price,strategy_exit_price,strategy_exit_reason,strategy_exit_date,strategy_return_pct,profitability_score,score_label,score_breakdown,consecutive_days,cluster_size,bars_available,note,reason_unknown_category,article_count,article_origin_dist,latest_article_date,trigger_lag_candidate
20260515,069640,한세엠케이,KOSPI,실적,"1분기 영업흑자전환(영업이익 약 3.7~4억·매출 660억) 공시 및 액면가 변경(500원→1,000원) 공시",disclosure,high,"실적 흑자전환, 액면병합/액면변경, 동전주 상장폐지 규정, 1Q 매출 660억·영업익 약 3.7~4억, 모이몰른 강남 DOOH 캠페인",79,high,79.58,92.5,116.28,20.94,0.0,100.0,True,True,uptrend,strong_close,volume_breakout,1613.0,1758.0,1292.0,1324.0,,,-26.51,-24.69,,,0.06,-29.18,0.06,-29.18,False,entry_risk_high,,,not_eligible,,,81,strong_watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",2,1,3,,,16,stock_news:7; search:한세엠케이:9,2026-05-15 18:00,-1
20260515,002960,한국쉘석유,KOSPI,정유·화학,정유·윤활유 업황 개선 기대 및 고배당 매력 부각에 따른 수급유입 + 단기 이동평균선 골든크로스(기술적 매수 신호),technical,medium,"정유·윤활유 업황, 화학업종 반등, 기술적 골든크로스, 국제유가 안정, 정유 마진 개선 기대",95,high,75.15,27.59,32.46,16.81,27.4,72.6,True,True,strong_uptrend,normal,volume_breakout,580000.0,535000.0,514000.0,559000.0,,,-3.93,4.49,,,6.92,-6.17,6.92,-6.17,False,entry_risk_high,,,not_eligible,,,69,watch,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",2,1,3,,,10,search:한국쉘석유:10,2026-05-14 22:00,0
20260515,454910,두산로보틱스,KOSPI,수급/테마 (로봇·피지컬 AI),피지컬 AI(로봇)로의 섹터 로테이션 및 엔비디아 협업 모멘텀(언론 보도·투자자 관심으로 수급 집중),rumor,medium,"피지컬 AI, 로봇 섹터 순환매, 엔비디아 협업 로드맵, 보스턴다이내믹스 아틀라스 영상, 개인 투자자 순매수",82,high,76.62,8.78,10.99,26.05,38.9,61.1,True,True,strong_uptrend,normal,trend_continuation,127400.0,132100.0,117900.0,95500.0,,,-10.75,-27.71,,,0.0,-29.6,0.0,-29.6,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,52,neutral,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""distance_ma20"": -12}",1,1,3,,,27,stock_news:18; search:두산로보틱스:9,2026-05-15 18:17,-1
20260515,084670,동양고속,KOSPI,부동산/재개발,서울고속버스터미널(서울고터) 재개발 기대감 — 신세계 호실적을 계기로 개발사업 재점화 가능성 부각,rumor,medium,"재개발, 리테일 실적 호조, 서울고속버스터미널 재개발, 터미널 자산가치 상승, 운송주 순환매",57,extreme,82.45,136.78,205.98,61.79,33.7,64.9,True,True,recovering,gap_up,ma20_recovery,65800.0,63900.0,50700.0,48600.0,,,-20.66,-23.94,,,29.89,-29.11,29.89,-29.11,False,"entry_risk_high, chart_score_low, distance_ma20_overheat",,,not_eligible,,,15,avoid,"{""conf_medium"": 6, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12, ""chart_below_60"": -15}",3,1,3,,,12,stock_news:4; search:동양고속:8,2026-05-15 15:54,-1
20260515,033240,자화전자,KOSPI,카메라모듈/전자부품,고성능 카메라 액추에이터(OIS)·고배율 줌 수요 확대 기대(스마트폰·전장용 공급 확대),rumor,medium,"카메라모듈, 전장 카메라, OIS 액추에이터, 고배율 줌, 북미 스마트폰 공급",86,low,67.5,5.05,6.22,20.01,34.4,65.6,True,True,strong_uptrend,normal,trend_continuation,55700.0,53900.0,51500.0,45000.0,,,-4.45,-16.51,,,0.19,-20.04,0.19,-20.04,True,,53900.0,51744.0,stop_loss,20260518,-4.0,84,strong_watch,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8}",1,1,3,,,10,search:자화전자:10,2026-05-14 22:00,0
20260515,001800,오리온홀딩스,KOSPI,수급/섹터(음식료·소비재),기관 순매수 집중에 따른 업종·개별 수급 쏠림 (K-푸드·내수 소비 회복 기대가 맞물린 수급 랠리),technical,medium,"식품·소비재 수급, K-푸드 수출 회복, 기관 순매수 상위권, 국제 곡물가 안정, 대기업집단 신규지정",100,low,65.73,13.82,15.87,14.1,28.0,72.0,True,True,strong_uptrend,normal,volume_breakout,28300.0,27500.0,25900.0,24500.0,,,-5.82,-10.91,,,0.18,-12.73,0.18,-12.73,True,,27500.0,26400.0,stop_loss,20260518,-4.0,89,strong_watch,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",1,1,3,,,10,search:오리온홀딩스:10,2026-05-14 22:00,0
20260515,069260,TKG휴켐스,KOSPI,수급,화학업종 전반의 저가 매수·업종 랠리(중동발 우레탄(TDI) 공급 차질로 인한 업황 개선 기대가 재부각),technical,high,"화학업종 반등, 우레탄(TDI) 공급 차질, 1분기 영업이익 개선, 원재료(암모니아) 가격 변동, 업종 수급·저가매수, MSCI 스몰캡 리밸런스",91,low,66.95,7.53,8.4,11.04,14.5,85.5,True,False,recovering,strong_close,ma20_recovery,20100.0,19050.0,17540.0,17280.0,,,-7.93,-9.29,,,1.26,-11.55,1.26,-11.55,True,,19050.0,18288.0,stop_loss,20260518,-4.0,93,strong_watch,"{""conf_high"": 12, ""chart_80"": 12, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",1,1,3,,,16,stock_news:6; search:TKG휴켐스:10,2026-05-14 22:00,0
20260515,013700,까뮤이앤씨,KOSPI,건설(데이터센터 인프라),"프리캐스트 콘크리트(All‑PC) 기반 데이터센터에 '하이브리드 면진시스템' 적용 및 경제성 평가 발표(조정범 실장, 한국콘크리트학회 학술대회)",disclosure,medium,"데이터센터, 프리캐스트 콘크리트(PC) 공법, 하이브리드 면진시스템, All‑PC 데이터센터, 경제성 평가",83,low,55.3,22.96,24.07,4.19,31.2,68.8,True,False,uptrend,normal,trend_continuation,1400.0,1430.0,1308.0,1320.0,,,-8.53,-7.69,,,1.33,-10.42,1.33,-10.42,True,,1430.0,1372.8,stop_loss,20260518,-4.0,92,strong_watch,"{""conf_medium"": 6, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_20d"": 6, ""value_ratio_3x"": 8}",1,1,3,,,4,search:까뮤이앤씨:4,2026-05-14 21:00,0
20260515,092790,넥스틸,KOSPI,수급,북미 인프라 투자 기대에 따른 OCTG(유정용 강관)·송유관 수요 회복(북미향 수출 확대 기대),policy,medium,"북미 인프라 투자, 유정용 강관(OCTG) 수요 회복, 송유관 프로젝트 재개, 국제 유가 반등, 북미향 수출 확대",88,low,63.47,3.08,3.24,12.77,22.8,77.2,False,False,strong_uptrend,strong_close,momentum_watch,20700.0,19320.0,18930.0,17730.0,,,-2.02,-8.23,,,6.88,-10.97,6.88,-10.97,True,,19320.0,18547.2,stop_loss,20260518,-4.0,91,strong_watch,"{""conf_medium"": 6, ""trigger_strong"": 10, ""chart_80"": 12, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",3,1,3,,,11,stock_news:1; search:넥스틸:10,2026-05-14 22:00,0
20260515,000650,천일고속,KOSPI,수급·자산가치(재개발 기대),서울고속버스터미널 재개발 기대(보유지분 약 16%에 따른 자산가치 상승 기대),rumor,high,"재개발 기대(서울고속터미널), 자산주(부동산) 프리미엄, 서울고속터미널 지분 16%보유, 저유통주식·유동성 부족, 개인 순매수 유입",49,extreme,81.58,127.45,171.98,53.7,47.3,52.7,True,True,recovering,long_upper_shadow,overheated_reversal_risk,330500.0,317000.0,259500.0,231000.0,,,-18.14,-27.13,,,29.18,-28.23,29.18,-28.23,False,"entry_risk_high, chart_score_low, upper_shadow_overheat, distance_ma20_overheat",,,not_eligible,,,9,avoid,"{""conf_high"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""upper_shadow"": -12, ""distance_ma20"": -12, ""chart_below_60"": -15}",4,1,3,,,11,stock_news:4; search:천일고속:7,2026-05-15 15:54,-1
20260515,031330,에스에이엠티,KOSDAQ,반도체/AI·로봇 테마(수급·기술적 과열),AI 서버·반도체 유통 수혜 기대감에 따른 테마성 매수(단기 RSI·이격도 과열로 상한가까지 직행),technical,medium,"반도체, AI 서버, 로봇/자동화, 반도체 유통 수혜, RSI 이격도 과열",73,extreme,95.24,6.26,10.59,76.48,0.0,100.0,True,True,strong_uptrend,strong_close,volume_breakout,14300.0,18590.0,18590.0,14280.0,,,0.0,-23.18,,,0.0,-29.48,0.0,-29.48,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,43,weak,"{""conf_medium"": 6, ""chart_70"": 8, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",2,1,3,,,12,stock_news:2; search:에스에이엠티:10,2026-05-15 12:54,-1
20260515,079190,케스피온,KOSDAQ,소재/부품(페라이트·전자파 차폐),페라이트(전자파 차폐) 테마 기대감 — 전기차·AI 서버용 부품 수요 확대 기대,rumor,medium,"페라이트, 전자파 차폐, 전기차·AI 서버 부품, 하이드로콜로이드 원단(여드름패치) 수출·공급계약, 벤더 등록·제품 테스트 지연",64,high,71.7,2.5,2.52,36.14,0.0,100.0,False,False,uptrend,strong_close,momentum_watch,1114.0,1303.0,954.0,968.0,,,-26.78,-25.71,,,0.0,-31.93,0.0,-31.93,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,29,avoid,"{""conf_medium"": 6, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",4,1,3,,,11,stock_news:1; search:케스피온:10,2026-05-14 23:36,0
20260515,037460,삼지전자,KOSDAQ,통신장비/전자부품,AI 네트워크 투자 기대에 따른 통신장비·통신인프라 수급 유입(단기 과열 RSI·이격도 진입),technical,medium,"통신장비, AI 네트워크 투자, 통신 인프라 확장, 광통신 부품 수요 확대, RSI 이격도 과열",79,extreme,80.67,7.33,10.62,40.92,0.0,100.0,True,True,strong_uptrend,strong_close,volume_breakout,49650.0,59200.0,56400.0,46800.0,,,-4.73,-20.95,,,8.95,-25.76,8.95,-25.76,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,43,weak,"{""conf_medium"": 6, ""chart_70"": 8, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,3,,,10,search:삼지전자:10,2026-05-14 23:36,0
20260515,130740,티피씨글로벌,KOSDAQ,수급/테마,로봇·자동화(로봇용 부품·자동화 장비) 테마 순환매 유입 — 피지컬 AI·스마트팩토리 기대감에 따른 소형 로봇/부품 종목 동반 급등,technical,medium,"로봇·자동화, 스마트팩토리, 휴머노이드, 로봇용 감속기·모터 수요, 협동로봇 부품 공급, 물류자율로봇 수주",86,high,68.96,39.09,48.55,21.96,0.0,100.0,True,True,recovering,strong_close,volume_breakout,2580.0,2470.0,2070.0,1956.0,,,-16.19,-20.81,,,1.21,-23.08,1.21,-23.08,False,entry_risk_high,,,not_eligible,,,69,watch,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",1,1,3,,,10,search:티피씨글로벌:10,2026-05-14 23:36,0
20260515,066430,아이로보틱스,KOSDAQ,정책,신사업 확장 및 이사회 재편,rumor,medium,"정책, 신사업 확장, 이사회 재편, 로봇 산업 확장",49,high,74.44,2.33,3.03,39.85,0.0,100.0,False,False,recovering,strong_close,momentum_watch,3080.0,3410.0,4000.0,3660.0,,,17.3,7.33,,,48.97,-13.49,48.97,-13.49,False,"entry_risk_high, chart_score_low, distance_ma20_overheat",,,not_eligible,,,22,avoid,"{""conf_medium"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12, ""chart_below_60"": -15}",3,1,3,,,12,stock_news:2; search:아이로보틱스:10,2026-05-15 09:46,-1
20260515,223310,사토시홀딩스,KOSDAQ,AI 인프라 (광통신),자회사 파이버랩스의 광통신 운영 플랫폼 '파이버'가 엔비디아 인셉션 프로그램 정식 회원사로 선정(엔비디아 기술협력·클라우드 크레딧·공동마케팅 등 혜택·하반기 차세대 CPO 스위치 지원 계획 포함),disclosure,high,"AI 데이터센터, 광통신 운영 플랫폼, 엔비디아 인셉션, CPO(칩-광 통합) 스위치, 멀티벤더 이상탐지, 벤치마크 F1 0.729",50,high,,1.03,1.33,28.05,0.0,0.0,False,False,uptrend,gap_up,momentum_watch,14790.0,18600.0,10660.0,10010.0,,,-42.69,-46.18,,,3.33,-56.77,3.33,-56.77,False,"entry_risk_high, chart_score_low, value_ratio_low, distance_ma20_overheat",,,not_eligible,,,15,avoid,"{""conf_high"": 12, ""trigger_strong"": 10, ""entry_risk_high"": -20, ""distance_ma20"": -12, ""chart_below_60"": -15, ""value_ratio_low"": -10}",1,1,3,,,27,stock_news:18; search:사토시홀딩스:9,2026-05-15 10:52,-1
20260515,092600,앤씨앤,KOSDAQ,공시/거래정지 해제,"액면병합에 따른 주권 변경상장(매매거래정지 해제, 재개일 2026.05.15) 및 1분기 영업흑자 전환(매출 162억원, 영업이익 3억원·당기순이익 2억원) — 뷰로이드 비중 확대 전략 병행",disclosure,high,"영상보안(AI CCTV), 자율주행 영상인식, 액면병합(변경상장·거래재개), 뷰로이드 매출비중 확대, 단기 과열(RSI·이격도)",76,high,,15.47,17.59,24.53,0.0,100.0,False,False,strong_uptrend,strong_close,momentum_watch,6410.0,6420.0,4490.0,3995.0,,,-30.06,-37.77,,,0.31,-43.15,0.31,-43.15,False,entry_risk_high,,,not_eligible,,,73,watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20}",1,1,3,,,12,stock_news:3; search:앤씨앤:9,2026-05-15 14:34,-1
20260515,290690,소룩스,KOSDAQ,바이오,AR1001 글로벌 독점 판권 47억달러(약 7조원) 라이선스 계약(아리바이오-푸싱제약) — 아리바이오와의 합병 연결 기대에 따른 가치 재평가,contract,high,"바이오 라이선스 계약, M&A/합병, 임상3상 톱라인 발표, AR1001 47억달러 판권계약, 250억 CB 발행, 합병 기일 2026.06.05",79,extreme,77.21,15.06,22.45,48.23,0.0,100.0,True,True,uptrend,strong_close,volume_breakout,5570.0,6520.0,5730.0,4950.0,,,-12.12,-24.08,,,9.97,-36.35,9.97,-36.35,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,69,watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",3,1,3,,,12,stock_news:2; search:소룩스:10,2026-05-15 12:54,-1
20260515,452280,한선엔지니어링,KOSDAQ,기업 공시,63억 규모 CB 만기전 취득 후 소각 결정,disclosure,high,"기업 공시, 전환사채, CB 소각, 재무상태 개선, 주가 급등",83,high,77.69,2.37,3.41,44.59,7.0,93.0,True,True,strong_uptrend,strong_close,trend_continuation,28900.0,26700.0,27850.0,31600.0,,,4.31,18.35,,,33.15,-5.99,33.15,-5.99,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,73,watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",3,1,3,,,10,search:한선엔지니어링:10,2026-05-14 22:00,0
20260515,168330,내츄럴엔도텍,KOSDAQ,건강기능식품/뷰티(원료 사업),EstroG-100의 글로벌 브랜드 채택 가속화(Thorne HealthTech 대형 캠페인 및 Sanofi·Webber Naturals 신제품 적용 등),contract,medium,"건강기능식품 글로벌 확산, 갱년기 선제관리(Perimenopause) 시장, EstroG-100 브랜드 채택(Thorne/Sanofi/Webber), FDA NDI·EFSA Novel Food 인증, 북미 유통(아마존·의료채널)",90,low,60.68,33.97,38.37,11.81,33.3,66.7,True,True,uptrend,normal,trend_continuation,2850.0,2780.0,2765.0,2545.0,,,-0.54,-8.45,,,4.86,-9.35,4.86,-9.35,True,,2780.0,2668.8,stop_loss,20260519,-4.0,94,strong_watch,"{""conf_medium"": 6, ""trigger_strong"": 10, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8}",1,1,3,,,10,search:내츄럴엔도텍:10,2026-05-14 23:53,0
20260518,025560,미래산업,KOSPI,반도체,중국 Unimos 우한향 반도체 검사 장비 80억원 공급계약(후공정 ATE 관련),contract,high,"반도체, 후공정 장비, Unimos 우한 80억원 공급계약, 액면분할 5배(500→100원), ATE(테스트 핸들러) 매출 비중·납기(2026.08.30 인도)",74,high,71.74,4.3,5.68,44.99,0.0,100.0,False,False,strong_uptrend,strong_close,momentum_watch,24950.0,25550.0,25850.0,,,,1.17,,,,20.55,-7.24,20.55,-7.24,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,61,neutral,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""distance_ma20"": -12}",5,1,2,,,16,stock_news:6; search:미래산업:10,2026-05-17 23:58,0
20260518,055490,테이팩스,KOSPI,2차전지,배터리 절연용 고기능성 테이프(MLCC UV테이프 포함) 공급능력·수급 집중 부각,rumor,medium,"2차전지, 전자재료, 배터리 절연용 고기능성 테이프, MLCC UV테이프, 소수계좌 거래집중",100,low,58.03,4.84,5.5,12.05,13.4,86.6,True,True,uptrend,strong_close,trend_continuation,21900.0,21000.0,19760.0,,,,-5.9,,,,1.67,-15.1,1.67,-15.1,True,,21000.0,20160.0,stop_loss,20260519,-4.0,89,strong_watch,"{""conf_medium"": 6, ""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",1,1,2,,,12,stock_news:2; search:테이팩스:10,2026-05-18 16:00,-1
20260518,001450,현대해상,KOSPI,실적,"2026년 1분기 실적(별도) 호조 — 장기보험 손익 대폭 개선(전년비 +132% 수준) 및 일부 산출기준 변경에 따른 일회성 환입 약 900억원 반영, 지급여력(K-ICS) 200%대 회복",disclosure,high,"어닝 서프라이즈, 자본건전성 개선, 장기보험 손익 132% 증가, 일회성 환입 약900억원, K-ICS 207%",71,high,80.47,6.97,8.55,22.79,24.0,76.0,True,False,recovering,strong_close,ma20_recovery,38350.0,37500.0,38850.0,,,,3.6,,,,7.07,-3.73,7.07,-3.73,False,entry_risk_high,,,not_eligible,,,69,watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10}",1,1,2,,,26,stock_news:17; search:현대해상:9,2026-05-18 16:00,-1
20260518,000500,가온전선,KOSPI,수주,"미국 빅테크 AI 데이터센터용 버스덕트(Busduct) 장기(5년) 공급계약 — 초기 2026년 공급 약 500억원, 2030년까지 누적 최대 4조원 규모(프레임 계약)",contract,high,"AI 데이터센터, 전력 인프라, 버스덕트 장기공급계약, 누적 4조원 규모, 전주공장 생산설비 증설",72,low,64.02,4.3,4.96,24.55,29.3,70.7,False,False,uptrend,normal,momentum_watch,380000.0,406000.0,388000.0,,,,-4.43,,,,9.98,-17.73,9.98,-17.73,True,,406000.0,389760.0,stop_loss,20260519,-4.0,93,strong_watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",9,1,2,,,25,stock_news:17; search:가온전선:8,2026-05-18 16:00,-1
20260518,006260,LS,KOSPI,contract(수주),"가온전선(LS전선 계열) 미국 자회사 LSCUS의 AI 데이터센터용 버스덕트 5년 장기 프레임 공급계약(초기 연 500억, 2030년까지 누적 최대 4조원)",contract,high,"AI 데이터센터, 전력 인프라, 지주사 재평가, 버스덕트 5년 장기공급(최대 4조원), 구미·멕시코 생산거점 확대, VCB 배전기기 7천만 달러 수주",88,low,67.06,2.08,2.41,17.46,22.8,77.2,False,False,strong_uptrend,strong_close,momentum_watch,528000.0,529000.0,541000.0,,,,2.27,,,,3.02,-8.88,3.02,-8.88,True,,529000.0,507840.0,stop_loss,20260519,-4.0,89,strong_watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_80"": 12, ""close_pos_70"": 5}",1,1,2,,,27,stock_news:17; search:LS:10,2026-05-18 16:00,-1
20260518,088790,진도,KOSPI,수급/장세,코스피 '종목 장세'에 따른 개별 재료주·수급 쏠림 (5월18일 급등 종목군에 포함),unknown,low,"수급 쏠림 장세, 코스피 개별종목 급등, 지자체 고유가 피해지원금, 지역 축제·행사 효과, EBN 30선 급등 리스트",100,low,62.56,7.56,8.33,10.3,16.7,83.3,True,True,uptrend,strong_close,volume_breakout,2885.0,2750.0,2790.0,,,,1.45,,,,4.91,-3.64,4.91,-3.64,False,"confidence_low, trigger_unknown",,,not_eligible,,,38,weak,"{""chart_80"": 12, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""conf_low"": -25, ""trigger_unknown"": -20}",1,1,2,,theme_only_supply,10,search:진도:10,2026-05-17 23:56,0
20260518,003690,코리안리,KOSPI,실적,1분기 당기순이익 급증(2095억원) + 애널리스트 목표가 상향(한화證 매수·목표가 상향),earnings,high,"보험주 강세, 주주환원 정책(배당·자사주 소각), 1분기 당기순이익 2095억원, 자사주 9.3% 전량 소각, 나무호 전쟁특약 1000억·재보험 출재 비중",71,low,72.69,5.86,6.82,16.65,25.4,74.6,True,False,recovering,normal,ma20_recovery,14420.0,13880.0,14210.0,,,,2.38,,,,6.27,-2.02,6.27,-2.02,True,,13880.0,13910.0,time_exit,20260520,0.22,99,strong_watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_70"": 8, ""breakout_20d"": 6, ""value_ratio_3x"": 8, ""close_pos_70"": 5}",1,1,2,,,25,stock_news:17; search:코리안리:8,2026-05-18 09:34,-1
20260518,011000,진원생명과학,KOSPI,바이오,DNA 백신 플랫폼 가치 재평가(감염병 리스크·WHO 비상사태)로 개인 중심 매수세 집중,rumor,medium,"바이오, DNA 백신, 감염병 대응, WHO 국제비상사태(PHEIC), 의무보유 해제(락업 만료), 개인투자자 매수 집중",55,high,52.25,1.79,1.63,2.91,90.9,9.1,False,False,uptrend,long_upper_shadow,momentum_watch,1051.0,1082.0,1366.0,,,,26.25,,,,60.81,-0.18,60.81,-0.18,False,"entry_risk_high, chart_score_low, upper_shadow_overheat",,,not_eligible,,,9,avoid,"{""conf_medium"": 6, ""entry_risk_high"": -20, ""upper_shadow"": -12, ""chart_below_60"": -15}",5,1,2,,,16,stock_news:7; search:진원생명과학:9,2026-05-18 13:16,-1
20260518,010060,OCI홀딩스,KOSPI,수급,스페이스X 공급망 편입 기대(비(非)중국 폴리실리콘 공급 수혜) — OCI테라서스와의 다년 공급계약(시장 추정 약 1조원) 가능성 및 폴리실리콘 미국 밸류체인 증설 계획 공개,rumor,medium,"스페이스X 공급망 편입, 섹션232 폴리실리콘 규제, 비중국 폴리실리콘 공급, 폴리실리콘 증설 계획, OCI테라서스 공급계약 1조원 추정",46,medium,35.0,0.98,0.96,-4.24,14.1,85.9,False,False,below_ma20,normal,momentum_watch,318000.0,308500.0,294500.0,,,,-4.54,,,,3.08,-12.97,3.08,-12.97,False,"chart_score_low, value_ratio_low",,,not_eligible,,,36,weak,"{""conf_medium"": 6, ""close_pos_70"": 5, ""chart_below_60"": -15, ""value_ratio_low"": -10}",2,1,2,,,26,stock_news:18; search:OCI홀딩스:8,2026-05-17 23:54,0
20260518,008060,대덕,KOSPI,반도체,"메모리 패키지 기판 공장 증설 공시(신규 시설투자 2,130억원·CAPA 약 30% 확대 기대, FCBGA 추가 투자 가능성 언급)",disclosure,high,"반도체, 패키징 기판, 메모리 패키지 기판 공장 증설, 2130억원 신규 시설투자, FCBGA 투자",84,low,67.9,1.36,1.55,16.26,0.0,100.0,False,False,strong_uptrend,normal,momentum_watch,20500.0,20350.0,19500.0,,,,-4.18,,,,0.25,-8.7,0.25,-8.7,True,,20350.0,19536.0,stop_loss,20260519,-4.0,89,strong_watch,"{""conf_high"": 12, ""trigger_strong"": 10, ""chart_80"": 12, ""close_pos_70"": 5}",2,1,2,,,18,stock_news:8; search:대덕:10,2026-05-17 23:56,0
20260518,031330,에스에이엠티,KOSDAQ,반도체/AI·로봇 테마(수급·기술적 과열),AI 서버·반도체 유통 수혜 기대감에 따른 테마성 매수(단기 RSI·이격도 과열로 상한가까지 직행),technical,medium,"반도체, AI 서버, 로봇/자동화, 반도체 유통 수혜, RSI 이격도 과열",53,extreme,96.82,1.23,2.3,113.68,0.0,0.0,True,True,strong_uptrend,gap_up,trend_continuation,18590.0,17060.0,15640.0,,,,-8.32,,,,0.82,-23.15,0.82,-23.15,False,"entry_risk_high, chart_score_low, distance_ma20_overheat",,,not_eligible,,,7,avoid,"{""conf_medium"": 6, ""breakout_60d"": 8, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12, ""chart_below_60"": -15}",2,1,2,,,11,stock_news:2; search:에스에이엠티:9,2026-05-18 16:00,-1
20260518,307870,비투엔,KOSDAQ,지배구조/수급(인수·지배구조 개선),경영권 매각(스트레지1호조합 대상 SPA·잔금 납입 완료 임박)으로 쌍방울 계열 지분 정리 및 최대주주 변경 마무리 국면,disclosure,high,"M&A(경영권 변경), AI·빅데이터 사업 확대, FI 잔금 납입(5월 20·22일), 구주 프리미엄·저가 신주 구조, 지배구조 리스크 해소",48,medium,47.38,1.25,1.11,-0.62,0.0,100.0,False,False,below_ma20,strong_close,momentum_watch,1140.0,1100.0,1194.0,,,,8.55,,,,31.82,-3.18,31.82,-3.18,False,"chart_score_low, value_ratio_low",,,not_eligible,,,52,neutral,"{""conf_high"": 12, ""trigger_strong"": 10, ""close_pos_70"": 5, ""chart_below_60"": -15, ""value_ratio_low"": -10}",1,1,2,,,11,stock_news:2; search:비투엔:9,2026-05-17 23:50,0
